0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
10.567320261437908,11.134640522875818,11.875163398692811,12.617647058823529,13.752941176470591,15.190849673202614,16.01437908496732,17.362091503267976,18.982352941176472,19.54705882352941,21.050980392156863,21.925490196078435,23.23660130718954,24.116993464052285,25.375816993464053,25.97647058823529,27.355555555555554,28.478431372549025,29.964705882352945,30.575163398692812,29.8640522875817,33.63986928104575,32.962745098039214,34.72222222222222,34.99738562091503,34.51895424836601,36.95555555555556,36.80718954248366,37.60849673202615,38.78562091503268,39.164052287581704,39.355555555555554,15.130718954248366,16.49411764705882,18.21111111111111,20.21830065359477,21.72156862745098,23.930718954248366,25.159477124183006,26.579738562091503,27.505228758169935,27.982352941176472,29.444444444444443,29.763398692810465,30.371241830065365,31.758169934640524,32.30653594771242,34.74640522875817,34.428104575163395,34.94117647058823,35.57843137254902,35.86209150326797,37.462745098039214,38.36732026143791,38.09738562091503,39.39411764705883,38.72352941176471,39.02875816993465,42.152941176470584,39.9124183006536,42.09084967320262,42.064052287581696,43.39869281045752,43.09673202614379,17.203921568627454,19.5,21.977777777777778,24.040522875816993,26.49084967320261,27.250980392156862,28.26013071895425,30.604575163398692,30.49019607843137,32.02549019607843,33.115686274509805,33.59215686274509,37.06470588235294,37.88366013071896,39.68627450980392,41.2562091503268,41.42418300653595,41.499346405228756,42.44444444444444,42.65686274509804,43.38169934640523,45.49869281045751,45.01176470588235,46.950980392156865,48.33725490196079,47.69411764705883,20.047712418300655,23.473202614379083,25.785620915032677,28.05490196078431,30.448366013071897,32.288888888888884,33.25751633986928,35.98627450980392,35.94248366013072,37.49673202614379
3.4000000000000004,4.1000000000000005,3.6999999999999997,4.7,5.7,6.7,7.000000000000001,8.200000000000001,8.9,11.3,12.6,11.799999999999999,11.0,5.3,10.299999999999999,11.600000000000001,7.3999999999999995,6.9,5.8999999999999995,6.4,7.000000000000001,7.1,13.3,14.6,15.8,12.1,10.5,17.5,28.499999999999996,30.2,22.900000000000002,23.599999999999998,6.9,8.4,9.8,12.8,10.9,12.6,10.0,11.600000000000001,11.700000000000001,8.0,13.4,15.8,14.399999999999999,10.9,15.7,13.200000000000001,11.799999999999999,14.799999999999999,18.0,17.8,22.0,24.3,23.5,18.5,19.400000000000002,21.0,20.1,18.4,20.200000000000003,28.599999999999998,32.9,26.3,6.9,9.9,12.1,11.700000000000001,11.600000000000001,14.499999999999998,15.7,14.6,15.8,12.8,13.8,11.5,13.600000000000001,16.2,21.3,25.5,19.3,20.200000000000003,19.5,23.5,25.4,25.2,27.700000000000003,32.2,27.700000000000003,34.300000000000004,9.700000000000001,12.4,12.5,12.8,13.100000000000001,16.6,11.799999999999999,12.7,11.799999999999999,13.200000000000001
21.3,21.099999999999998,21.099999999999998,21.7,23.0,25.6,23.9,28.9,29.299999999999997,27.800000000000004,30.0,32.0,34.0,34.4,34.9,36.1,35.6,40.400000000000006,39.900000000000006,39.900000000000006,40.9,43.8,40.2,42.5,42.199999999999996,42.699999999999996,44.6,43.2,43.7,44.800000000000004,44.5,45.9,42.199999999999996,39.800000000000004,40.699999999999996,39.7,41.4,40.699999999999996,40.5,41.6,41.5,41.699999999999996,42.4,40.1,41.199999999999996,42.699999999999996,42.1,45.6,46.2,45.300000000000004,46.0,44.1,46.2,46.2,44.1,46.6,46.300000000000004,45.800000000000004,49.2,44.800000000000004,47.199999999999996,46.300000000000004,48.1,47.599999999999994,45.6,45.5,45.4,43.8,46.9,45.6,41.8,47.199999999999996,46.2,46.7,47.3,46.5,51.2,48.699999999999996,50.2,51.0,51.7,52.400000000000006,51.4,51.2,50.8,52.6,50.5,53.2,54.300000000000004,52.5,49.0,48.8,49.2,48.0,51.2,50.6,50.8,51.800000000000004,51.6,49.9
3.237037095689594,3.046530658598848,3.4432330347321543,3.508721489347881,3.2545404949302905,3.3437359145558645,3.3458669910284935,3.2893571006228557,3.368910485952488,3.00550820740438,3.684805714888952,3.606865809654988,3.658489127666391,4.180577419693215,4.38865182663167,4.739705248631626,5.175468642717313,5.53600149675627,5.988621788572618,5.852850052023442,5.0482458531003065,5.076697241797401,4.050447927346946,5.226668945355423,4.681250987939102,4.503996070796457,5.554788182296563,3.8211503687429307,2.8901443461343916,2.650081224569817,3.068426911250178,3.213348158961993,4.348319201169764,4.023903013652709,3.8767035986229192,3.7226288748239162,3.976975255131819,4.099741440049805,4.613923768015505,5.183487602232679,5.110962085987503,5.80164634789305,5.840694390726827,5.432361896003304,5.725161449361649,6.378390953889914,5.730410486187794,6.514097594431371,6.481673082611337,6.1784416400559365,5.505635154497671,5.306057785247473,4.772851908477127,4.743193679690249,4.146215657214794,4.244015167777927,4.0748353301807425,4.1693038431241085,4.9969802492024,4.142594309834628,3.8727700220989782,3.1305288738399697,2.5218777869479037,2.507437780346236,4.57227910951272,4.2249028298374665,4.534619515096687,4.845271772576879,5.104776175399982,5.120510054851739,4.621961497837008,5.647352782230347,5.56750333862545,6.390643992749146,6.844893308029596,6.80511658150045,7.136021763758937,6.6224263223000674,5.981442530708941,4.984168794356309,5.546370492467234,6.334308456737914,5.679948550914103,4.907520768399478,4.921547101307853,4.542234440899335,3.974147521142122,3.3073915565158387,3.8865425997240064,3.375231491341904,4.709385497114674,4.90336694428634,5.294952810749053,5.78215579554746,5.9064062326416975,6.541467081312082,6.885512808926425,7.495838137840001,7.117415746134814,7.2417310816481555
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
5.959266079672022,7.167276722353269,8.19347598653058,8.505520072563021,7.6614278833476535,7.763244333578871,7.399805438770968,6.967770512400109,7.082747797947302,6.869118400424136,6.5432986446455415,6.2486956854427556,6.117604498046674,6.054702247993619,5.55787770268808,5.374203705544566,5.476386745590011,4.902589457019482,4.547747252744787,4.563474372651842,4.213164954640507,3.826176288554871,3.4854469670439077,3.3482140238518805,3.1267004434548173,2.943191439560036,2.749469558965147,2.479258645799425,2.51952547366323,2.3990902681163715,2.2474812312032664,2.1535369008880814,16.2435856070425,13.342680464376812,13.22813665140688,11.81722724149118,11.067975502263486,9.860143892948923,9.498548859614953,8.666526840334624,8.072795540130215,8.094650604609571,7.066563715280271,6.469453856087977,5.947475702223435,5.883847416933844,5.141930735544441,4.757335160909914,4.351046839795082,4.314365095936394,3.998408344692654,3.6335791474136645,3.4206318739224106,3.1600922461615673,3.121071521921096,2.9286523540845883,2.9200455169179085,2.7455680320091496,2.556379274555281,2.5949733344932007,2.396453316782035,2.3574704779705975,2.199396108564988,2.2321914948482138,15.942221886566259,12.728562763101912,12.038277364157382,10.702887838450911,9.293194252712276,8.94306970373166,8.364608289955488,7.600836020899755,7.17943724242067,7.155166441923654,6.751214901980231,5.8685336679695475,5.418101835051393,4.5474284364413595,4.1256994570189836,3.6745352322946183,3.510403347040314,3.6747662254283626,3.2200792421079147,2.8866800621506434,3.0591670487472435,2.6450163094888324,2.6399984346028247,2.3334784790986505,2.323837987201666,2.2702046377767924,14.713342688753714,12.570286533255981,10.508570339140547,9.81117781697691,8.986483847262813,8.484009421766194,8.154788365856493,6.865044498568267,6.1766211775860755,5.970066047444062
4.137150291442871,3.497611328125,3.3869317817687987,3.200708469390869,3.108488040924072,2.8450453147888184,2.5389202270507814,2.489335388183594,2.2395472946166994,2.285660533905029,2.1940009040832518,2.0498805389404295,2.1775529823303224,2.0714868774414064,1.7183306789398194,1.7071898670196533,1.793098867416382,1.6464722442626953,1.4907727832794189,1.4223057842254638,1.4667254581451417,1.6187925262451173,1.6070201759338378,1.5995987854003906,1.5225979900360107,1.534049451828003,1.297752056121826,1.4231576862335205,1.5419055194854736,1.5095930461883544,1.4600070438385009,1.3285826015472413,1.5587870712280274,1.432193874359131,1.5370581016540528,1.4810717811584473,1.429984188079834,1.5069746284484864,1.4746901950836182,1.408233694076538,1.4451885795593262,1.3254840145111084,1.434397626876831,1.5193797969818115,1.4200944690704345,1.5711245250701904,1.413951047897339,1.3483904285430908,1.4423522415161132,1.528049488067627,1.4504049377441406,1.592904571533203,1.4871742477416992,1.389571548461914,1.6373649673461914,1.6221061248779296,1.5842121925354005,1.4355293464660646,1.4755069599151611,1.6934717082977295,1.473058177947998,1.6803689155578614,1.5293577079772949,1.5584249954223632,1.910823766708374,1.8273599414825439,1.8976561679840087,2.3043828315734864,1.7832107772827148,1.9114657764434815,1.9701568450927733,1.9176484069824218,1.8023012008666992,1.7670209159851074,1.7546788082122802,1.7653748207092286,1.5968874053955078,1.7320297565460205,1.8010504570007324,2.043450668334961,1.5631488513946534,1.799239263534546,1.6954091396331787,1.6731696338653566,1.81483353805542,1.5963587188720703,1.630311819076538,1.535558837890625,1.5792762336730957,1.6022665348052978,1.784497938156128,1.85367919921875,1.9210340251922609,2.0012448692321776,1.4840185337066651,1.8341723651885986,2.017088710784912,1.7562427616119385,1.671940996170044,1.997619457244873
8.556061645507812,16.541415496826172,24.94160583496094,22.264959045410155,23.504507415771485,25.166923095703126,23.24513269042969,21.82457992553711,20.275710845947266,18.15665148925781,20.595234832763673,18.18607177734375,19.282038940429686,17.81279675292969,15.929615356445312,20.28116339111328,21.42156442260742,32.9783037109375,35.55053491210938,34.97578564453125,26.45348175048828,25.202311584472657,14.7843360748291,11.225031311035156,9.187645645141602,9.352463668823242,9.961639923095703,5.050226821899414,7.273711074829102,5.143784324645996,5.559496681213379,4.2339990539550785,26.076898712158204,23.166498016357423,25.811401275634765,45.21926947021485,38.48987561035156,30.940997161865234,35.46515948486328,49.29559149169922,30.282464111328125,25.425555053710937,27.416255279541016,24.193199798583983,18.617954681396483,19.683624755859373,17.013177001953125,25.902355834960936,18.905474517822267,19.384332336425782,12.036686126708984,10.76382585144043,13.211408966064454,14.69631069946289,10.859964889526367,14.3740185546875,11.153232330322266,10.727293426513672,9.41552815246582,7.563073402404785,6.948043899536133,4.728198554992676,4.70960563659668,4.178538627624512,24.202261932373048,22.286668701171877,25.938844512939454,37.70593774414063,33.03479870605469,29.52354019165039,26.99789111328125,34.809301513671876,29.348768341064453,28.60665441894531,36.5871328125,25.14294418334961,29.121412658691405,30.047332641601564,16.394511383056642,8.26468276977539,12.36827961730957,12.159836578369141,11.492338195800782,10.353423629760742,9.007033111572266,7.240677474975586,5.798523956298828,4.356529136657715,5.8196141738891605,5.240414352416992,23.167644744873048,20.381900512695314,28.0347421875,28.717140594482423,43.904001647949215,32.57682586669922,31.201747589111328,29.946487548828124,26.538105102539063,20.191954986572267
